1.000000   59.000000   0.110447
1.000000   60.000000   0.135561
1.000000   61.000000   0.164731
1.000000   62.000000   0.198186
1.000000   63.000000   0.236064
1.000000   64.000000   0.278385
1.000000   65.000000   0.325027
1.000000   66.000000   0.375709
1.000000   67.000000   0.429974
1.000000   68.000000   0.487182
1.000000   69.000000   0.546510
1.000000   70.000000   0.606964
1.000000   71.000000   0.667399
1.000000   72.000000   0.726552
1.000000   73.000000   0.783080
1.000000   74.000000   0.835609
1.000000   75.000000   0.882791
1.000000   76.000000   0.923359
1.000000   77.000000   0.956184
1.000000   78.000000   0.980324
1.000000   79.000000   0.995075
1.000000   80.000000   1.000000
1.000000   81.000000   0.994951
1.000000   82.000000   0.980079
1.000000   83.000000   0.955825
1.000000   84.000000   0.922896
1.000000   85.000000   0.882237
1.000000   86.000000   0.834979
1.000000   87.000000   0.782390
1.000000   88.000000   0.725819
1.000000   89.000000   0.666640
1.000000   90.000000   0.606194
1.000000   91.000000   0.545744
1.000000   92.000000   0.486435
1.000000   93.000000   0.429257
1.000000   94.000000   0.375032
1.000000   95.000000   0.324396
1.000000   96.000000   0.277806
1.000000   97.000000   0.235540
1.000000   98.000000   0.197717
1.000000   99.000000   0.164317

2.000000   0.000000   0.000093
2.000000   1.000000   0.000392
2.000000   2.000000   0.000859
2.000000   3.000000   0.001437
2.000000   4.000000   0.002513
2.000000   5.000000   0.000908
2.000000   6.000000   0.005351
2.000000   7.000000   0.000145
2.000000   8.000000   0.007238
2.000000   9.000000   0.009109
2.000000   10.000000   0.010662
2.000000   11.000000   0.015506
2.000000   12.000000   0.001446
2.000000   13.000000   0.013676
2.000000   14.000000   0.011749
2.000000   15.000000   0.008235
2.000000   16.000000   0.005673
2.000000   17.000000   0.021834
2.000000   18.000000   0.010536
2.000000   19.000000   0.000775
2.000000   20.000000   0.034464
2.000000   21.000000   0.015510
2.000000   22.000000   0.024835
2.000000   23.000000   0.028635
2.000000   24.000000   0.016353
2.000000   25.000000   0.024401
2.000000   26.000000   0.006012
2.000000   27.000000   0.023514
2.000000   28.000000   0.016935
2.000000   29.000000   0.014463
2.000000   30.000000   0.014123
2.000000   31.000000   0.008065
2.000000   32.000000   0.002144
2.000000   33.000000   0.002907
2.000000   34.000000   0.003722
2.000000   35.000000   0.004086
2.000000   36.000000   0.002032
2.000000   37.000000   0.000795
2.000000   38.000000   0.000412
2.000000   39.000000   0.001129
2.000000   40.000000   0.000651
2.000000   41.000000   0.000522
2.000000   42.000000   0.000758
2.000000   43.000000   0.001140
2.000000   44.000000   0.001595
2.000000   45.000000   0.002260
2.000000   46.000000   0.003138
2.000000   47.000000   0.004397
2.000000   48.000000   0.006071
2.000000   49.000000   0.008298
2.000000   50.000000   0.011244
2.000000   51.000000   0.015094
2.000000   52.000000   0.020056
2.000000   53.000000   0.026389
2.000000   54.000000   0.034377
2.000000   55.000000   0.044338
2.000000   56.000000   0.056618
2.000000   57.000000   0.071580
2.000000   58.000000   0.089598
2.000000   59.000000   0.111037
2.000000   60.000000   0.136240
2.000000   61.000000   0.165501
2.000000   62.000000   0.199050
2.000000   63.000000   0.237020
2.000000   64.000000   0.279429
2.000000   65.000000   0.326152
2.000000   66.000000   0.376905
2.000000   67.000000   0.431225
2.000000   68.000000   0.488471
2.000000   69.000000   0.547816
2.000000   70.000000   0.608263
2.000000   71.000000   0.668667
2.000000   72.000000   0.727761
2.000000   73.000000   0.784204
2.000000   74.000000   0.836623
2.000000   75.000000   0.883671
2.000000   76.000000   0.924085
2.000000   77.000000   0.956739
2.000000   78.000000   0.980698
2.000000   79.000000   0.995261
2.000000   80.000000   0.999997
2.000000   81.000000   0.994764
2.000000   82.000000   0.979718
2.000000   83.000000   0.955304
2.000000   84.000000   0.922235
2.000000   85.000000   0.881457
2.000000   86.000000   0.834103
2.000000   87.000000   0.781444
2.000000   88.000000   0.724828
2.000000   89.000000   0.665628
2.000000   90.000000   0.605183
2.000000   91.000000   0.544755
2.000000   92.000000   0.485483
2.000000   93.000000   0.428357
2.000000   94.000000   0.374194
2.000000   95.000000   0.323628
2.000000   96.000000   0.277112
2.000000   97.000000   0.234921
2.000000   98.000000   0.197173
2.000000   99.000000   0.163844

3.000000   0.000000   0.000550
3.000000   1.000000   0.000436
3.000000   2.000000   0.000566
3.000000   3.000000   0.002347
3.000000   4.000000   0.000086
3.000000   5.000000   0.000937
3.000000   6.000000   0.007280
3.000000   7.000000   0.005127
3.000000   8.000000   0.000000
3.000000   9.000000   0.003480
3.000000   10.000000   0.016152
3.000000   11.000000   0.020521
3.000000   12.000000   0.003224
3.000000   13.000000   0.032005
3.000000   14.000000   0.019387
3.000000   15.000000   0.025970
3.000000   16.000000   0.016576
3.000000   17.000000   0.037079
3.000000   18.000000   0.042184
3.000000   19.000000   0.018708
3.000000   20.000000   0.020007
3.000000   21.000000   0.031913
3.000000   22.000000   0.014417
3.000000   23.000000   0.027428
3.000000   24.000000   0.009472
3.000000   25.000000   0.020776
3.000000   26.000000   0.028306
3.000000   27.000000   0.015322
3.000000   28.000000   0.015533
3.000000   29.000000   0.016567
3.000000   30.000000   0.019223
3.000000   31.000000   0.001995
3.000000   32.000000   0.008701
3.000000   33.000000   0.005760
3.000000   34.000000   0.005742
3.000000   35.000000   0.005724
3.000000   36.000000   0.001441
3.000000   37.000000   0.002140
3.000000   38.000000   0.000525
3.000000   39.000000   0.001528
3.000000   40.000000   0.000595
3.000000   41.000000   0.000871
3.000000   42.000000   0.000793
3.000000   43.000000   0.001129
3.000000   44.000000   0.001602
3.000000   45.000000   0.002313
3.000000   46.000000   0.003245
3.000000   47.000000   0.004458
3.000000   48.000000   0.006166
3.000000   49.000000   0.008428
3.000000   50.000000   0.011413
3.000000   51.000000   0.015309
3.000000   52.000000   0.020328
3.000000   53.000000   0.026726
3.000000   54.000000   0.034792
3.000000   55.000000   0.044843
3.000000   56.000000   0.057225
3.000000   57.000000   0.072303
3.000000   58.000000   0.090449
3.000000   59.000000   0.112026
3.000000   60.000000   0.137375
3.000000   61.000000   0.166790
3.000000   62.000000   0.200494
3.000000   63.000000   0.238618
3.000000   64.000000   0.281174
3.000000   65.000000   0.328032
3.000000   66.000000   0.378900
3.000000   67.000000   0.433313
3.000000   68.000000   0.490620
3.000000   69.000000   0.549992
3.000000   70.000000   0.610428
3.000000   71.000000   0.670777
3.000000   72.000000   0.729773
3.000000   73.000000   0.786073
3.000000   74.000000   0.838307
3.000000   75.000000   0.885131
3.000000   76.000000   0.925288
3.000000   77.000000   0.957658
3.000000   78.000000   0.981314
3.000000   79.000000   0.995563
3.000000   80.000000   0.999984
3.000000   81.000000   0.994445
3.000000   82.000000   0.979109
3.000000   83.000000   0.954430
3.000000   84.000000   0.921128
3.000000   85.000000   0.880152
3.000000   86.000000   0.832641
3.000000   87.000000   0.779866
3.000000   88.000000   0.723176
3.000000   89.000000   0.663941
3.000000   90.000000   0.603499
3.000000   91.000000   0.543106
3.000000   92.000000   0.483899
3.000000   93.000000   0.426859
3.000000   94.000000   0.372800
3.000000   95.000000   0.322351
3.000000   96.000000   0.275957
3.000000   97.000000   0.233892
3.000000   98.000000   0.196268
3.000000   99.000000   0.163059

4.000000   0.000000   0.001119
4.000000   1.000000   0.001046
4.000000   2.000000   0.001786
4.000000   3.000000   0.001289
4.000000   4.000000   0.001076
4.000000   5.000000   0.005296
4.000000   6.000000   0.002722
4.000000   7.000000   0.009985
4.000000   8.000000   0.001099
4.000000   9.000000   0.017750
4.000000   10.000000   0.019338
4.000000   11.000000   0.032670
4.000000   12.000000   0.023234
4.000000   13.000000   0.026995
4.000000   14.000000   0.046383
4.000000   15.000000   0.012643
4.000000   16.000000   0.037549
4.000000   17.000000   0.009185
4.000000   18.000000   0.022282
4.000000   19.000000   0.075770
4.000000   20.000000   0.071893
4.000000   21.000000   0.054340
4.000000   22.000000   0.014855
4.000000   23.000000   0.024728
4.000000   24.000000   0.051382
4.000000   25.000000   0.022276
4.000000   26.000000   0.019417
4.000000   27.000000   0.042150
4.000000   28.000000   0.039541
4.000000   29.000000   0.008256
4.000000   30.000000   0.027021
4.000000   31.000000   0.022367
4.000000   32.000000   0.002392
4.000000   33.000000   0.005010
4.000000   34.000000   0.009066
4.000000   35.000000   0.005015
4.000000   36.000000   0.004909
4.000000   37.000000   0.003027
4.000000   38.000000   0.001251
4.000000   39.000000   0.000431
4.000000   40.000000   0.000547
4.000000   41.000000   0.001176
4.000000   42.000000   0.001220
4.000000   43.000000   0.001265
4.000000   44.000000   0.001647
4.000000   45.000000   0.002400
4.000000   46.000000   0.003329
4.000000   47.000000   0.004606
4.000000   48.000000   0.006312
4.000000   49.000000   0.008613
4.000000   50.000000   0.011657
4.000000   51.000000   0.015615
4.000000   52.000000   0.020713
4.000000   53.000000   0.027203
4.000000   54.000000   0.035379
4.000000   55.000000   0.045557
4.000000   56.000000   0.058084
4.000000   57.000000   0.073325
4.000000   58.000000   0.091649
4.000000   59.000000   0.113421
4.000000   60.000000   0.138976
4.000000   61.000000   0.168605
4.000000   62.000000   0.202527
4.000000   63.000000   0.240866
4.000000   64.000000   0.283626
4.000000   65.000000   0.330671
4.000000   66.000000   0.381700
4.000000   67.000000   0.436240
4.000000   68.000000   0.493633
4.000000   69.000000   0.553040
4.000000   70.000000   0.613456
4.000000   71.000000   0.673727
4.000000   72.000000   0.732582
4.000000   73.000000   0.788680
4.000000   74.000000   0.840653
4.000000   75.000000   0.887162
4.000000   76.000000   0.926957
4.000000   77.000000   0.958928
4.000000   78.000000   0.982158
4.000000   79.000000   0.995969
4.000000   80.000000   0.999950
4.000000   81.000000   0.993982
4.000000   82.000000   0.978243
4.000000   83.000000   0.953195
4.000000   84.000000   0.919567
4.000000   85.000000   0.878317
4.000000   86.000000   0.830588
4.000000   87.000000   0.777652
4.000000   88.000000   0.720860
4.000000   89.000000   0.661579
4.000000   90.000000   0.601142
4.000000   91.000000   0.540801
4.000000   92.000000   0.481684
4.000000   93.000000   0.424767
4.000000   94.000000   0.370854
4.000000   95.000000   0.320568
4.000000   96.000000   0.274347
4.000000   97.000000   0.232457
4.000000   98.000000   0.195007
4.000000   99.000000   0.161964

5.000000   0.000000   0.001544
5.000000   1.000000   0.001255
5.000000   2.000000   0.001032
5.000000   3.000000   0.001406
5.000000   4.000000   0.001874
5.000000   5.000000   0.002555
5.000000   6.000000   0.013510
5.000000   7.000000   0.014975
5.000000   8.000000   0.023474
5.000000   9.000000   0.018858
5.000000   10.000000   0.014734
5.000000   11.000000   0.003751
5.000000   12.000000   0.045572
5.000000   13.000000   0.062633
5.000000   14.000000   0.003677
5.000000   15.000000   0.038580
5.000000   16.000000   0.052991
5.000000   17.000000   0.045274
5.000000   18.000000   0.012152
5.000000   19.000000   0.090785
5.000000   20.000000   0.045322
5.000000   21.000000   0.016696
5.000000   22.000000   0.046583
5.000000   23.000000   0.077062
5.000000   24.000000   0.052991
5.000000   25.000000   0.021342
5.000000   26.000000   0.029414
5.000000   27.000000   0.018726
5.000000   28.000000   0.020565
5.000000   29.000000   0.026260
5.000000   30.000000   0.033350
5.000000   31.000000   0.030494
5.000000   32.000000   0.011249
5.000000   33.000000   0.011105
5.000000   34.000000   0.006562
5.000000   35.000000   0.006379
5.000000   36.000000   0.003821
5.000000   37.000000   0.005266
5.000000   38.000000   0.000665
5.000000   39.000000   0.002308
5.000000   40.000000   0.001152
5.000000   41.000000   0.000945
5.000000   42.000000   0.001635
5.000000   43.000000   0.001291
5.000000   44.000000   0.001787
5.000000   45.000000   0.002525
5.000000   46.000000   0.003473
5.000000   47.000000   0.004750
5.000000   48.000000   0.006509
5.000000   49.000000   0.008881
5.000000   50.000000   0.011976
5.000000   51.000000   0.016014
5.000000   52.000000   0.021216
5.000000   53.000000   0.027828
5.000000   54.000000   0.036146
5.000000   55.000000   0.046489
5.000000   56.000000   0.059203
5.000000   57.000000   0.074654
5.000000   58.000000   0.093210
5.000000   59.000000   0.115232
5.000000   60.000000   0.141053
5.000000   61.000000   0.170958
5.000000   62.000000   0.205159
5.000000   63.000000   0.243773
5.000000   64.000000   0.286795
5.000000   65.000000   0.334078
5.000000   66.000000   0.385312
5.000000   67.000000   0.440012
5.000000   68.000000   0.497510
5.000000   69.000000   0.556960
5.000000   70.000000   0.617347
5.000000   71.000000   0.677511
5.000000   72.000000   0.736182
5.000000   73.000000   0.792016
5.000000   74.000000   0.843649
5.000000   75.000000   0.889750
5.000000   76.000000   0.929077
5.000000   77.000000   0.960533
5.000000   78.000000   0.983216
5.000000   79.000000   0.996462
5.000000   80.000000   0.999878
5.000000   81.000000   0.993362
5.000000   82.000000   0.977104
5.000000   83.000000   0.951584
5.000000   84.000000   0.917541
5.000000   85.000000   0.875943
5.000000   86.000000   0.827936
5.000000   87.000000   0.774799
5.000000   88.000000   0.717878
5.000000   89.000000   0.658541
5.000000   90.000000   0.598114
5.000000   91.000000   0.537841
5.000000   92.000000   0.478842
5.000000   93.000000   0.422084
5.000000   94.000000   0.368361
5.000000   95.000000   0.318285
5.000000   96.000000   0.272286
5.000000   97.000000   0.230622
5.000000   98.000000   0.193394
5.000000   99.000000   0.160565

6.000000   0.000000   0.001316
6.000000   1.000000   0.000000
6.000000   2.000000   0.000386
6.000000   3.000000   0.000000
6.000000   4.000000   0.000218
6.000000   5.000000   0.000445
6.000000   6.000000   0.018452
6.000000   7.000000   0.018974
6.000000   8.000000   0.030703
6.000000   9.000000   0.028142
6.000000   10.000000   0.041455
6.000000   11.000000   0.052636
6.000000   12.000000   0.044564
6.000000   13.000000   0.078527
6.000000   14.000000   0.046189
6.000000   15.000000   0.103119
6.000000   16.000000   0.009603
6.000000   17.000000   0.033471
6.000000   18.000000   0.009473
6.000000   19.000000   0.029286
6.000000   20.000000   0.038032
6.000000   21.000000   0.105987
6.000000   22.000000   0.109622
6.000000   23.000000   0.033471
6.000000   24.000000   0.115231
6.000000   25.000000   0.010970
6.000000   26.000000   0.023586
6.000000   27.000000   0.045737
6.000000   28.000000   0.028226
6.000000   29.000000   0.010029
6.000000   30.000000   0.029542
6.000000   31.000000   0.013869
6.000000   32.000000   0.024042
6.000000   33.000000   0.014316
6.000000   34.000000   0.005389
6.000000   35.000000   0.012224
6.000000   36.000000   0.008680
6.000000   37.000000   0.001998
6.000000   38.000000   0.003545
6.000000   39.000000   0.002061
6.000000   40.000000   0.002362
6.000000   41.000000   0.001103
6.000000   42.000000   0.001584
6.000000   43.000000   0.001674
6.000000   44.000000   0.001792
6.000000   45.000000   0.002755
6.000000   46.000000   0.003605
6.000000   47.000000   0.004934
6.000000   48.000000   0.006731
6.000000   49.000000   0.009174
6.000000   50.000000   0.012371
6.000000   51.000000   0.016521
6.000000   52.000000   0.021843
6.000000   53.000000   0.028606
6.000000   54.000000   0.037100
6.000000   55.000000   0.047646
6.000000   56.000000   0.060592
6.000000   57.000000   0.076301
6.000000   58.000000   0.095142
6.000000   59.000000   0.117471
6.000000   60.000000   0.143618
6.000000   61.000000   0.173860
6.000000   62.000000   0.208403
6.000000   63.000000   0.247352
6.000000   64.000000   0.290692
6.000000   65.000000   0.338263
6.000000   66.000000   0.389743
6.000000   67.000000   0.444634
6.000000   68.000000   0.502256
6.000000   69.000000   0.561751
6.000000   70.000000   0.622095
6.000000   71.000000   0.682124
6.000000   72.000000   0.740562
6.000000   73.000000   0.796067
6.000000   74.000000   0.847280
6.000000   75.000000   0.892877
6.000000   76.000000   0.931629
6.000000   77.000000   0.962453
6.000000   78.000000   0.984465
6.000000   79.000000   0.997021
6.000000   80.000000   0.999748
6.000000   81.000000   0.992562
6.000000   82.000000   0.975676
6.000000   83.000000   0.949583
6.000000   84.000000   0.915038
6.000000   85.000000   0.873018
6.000000   86.000000   0.824679
6.000000   87.000000   0.771299
6.000000   88.000000   0.714228
6.000000   89.000000   0.654826
6.000000   90.000000   0.594415
6.000000   91.000000   0.534229
6.000000   92.000000   0.475378
6.000000   93.000000   0.418817
6.000000   94.000000   0.365326
6.000000   95.000000   0.315508
6.000000   96.000000   0.269781
6.000000   97.000000   0.228393
6.000000   98.000000   0.191437
6.000000   99.000000   0.158868

7.000000   0.000000   0.000912
7.000000   1.000000   0.003494
7.000000   2.000000   0.001590
7.000000   3.000000   0.004205
7.000000   4.000000   0.000713
7.000000   5.000000   0.000389
7.000000   6.000000   0.021833
7.000000   7.000000   0.023833
7.000000   8.000000   0.030602
7.000000   9.000000   0.035215
7.000000   10.000000   0.065166
7.000000   11.000000   0.074697
7.000000   12.000000   0.071026
7.000000   13.000000   0.044086
7.000000   14.000000   0.066942
7.000000   15.000000   0.142267
7.000000   16.000000   0.086480
7.000000   17.000000   0.038787
7.000000   18.000000   0.177284
7.000000   19.000000   0.005481
7.000000   20.000000   0.047975
7.000000   21.000000   0.067593
7.000000   22.000000   0.000000
7.000000   23.000000   0.156834
7.000000   24.000000   0.133652
7.000000   25.000000   0.017245
7.000000   26.000000   0.006438
7.000000   27.000000   0.040696
7.000000   28.000000   0.037947
7.000000   29.000000   0.052538
7.000000   30.000000   0.025800
7.000000   31.000000   0.037425
7.000000   32.000000   0.007446
7.000000   33.000000   0.006151
7.000000   34.000000   0.025766
7.000000   35.000000   0.019308
7.000000   36.000000   0.003079
7.000000   37.000000   0.003922
7.000000   38.000000   0.004240
7.000000   39.000000   0.001237
7.000000   40.000000   0.001407
7.000000   41.000000   0.001658
7.000000   42.000000   0.002209
7.000000   43.000000   0.001729
7.000000   44.000000   0.002259
7.000000   45.000000   0.002918
7.000000   46.000000   0.003892
7.000000   47.000000   0.005129
7.000000   48.000000   0.007050
7.000000   49.000000   0.009576
7.000000   50.000000   0.012866
7.000000   51.000000   0.017132
7.000000   52.000000   0.022606
7.000000   53.000000   0.029547
7.000000   54.000000   0.038253
7.000000   55.000000   0.049043
7.000000   56.000000   0.062265
7.000000   57.000000   0.078283
7.000000   58.000000   0.097462
7.000000   59.000000   0.120157
7.000000   60.000000   0.146689
7.000000   61.000000   0.177331
7.000000   62.000000   0.212275
7.000000   63.000000   0.251618
7.000000   64.000000   0.295330
7.000000   65.000000   0.343238
7.000000   66.000000   0.395003
7.000000   67.000000   0.450113
7.000000   68.000000   0.507873
7.000000   69.000000   0.567412
7.000000   70.000000   0.627698
7.000000   71.000000   0.687557
7.000000   72.000000   0.745710
7.000000   73.000000   0.800818
7.000000   74.000000   0.851526
7.000000   75.000000   0.896521
7.000000   76.000000   0.934588
7.000000   77.000000   0.964661
7.000000   78.000000   0.985879
7.000000   79.000000   0.997619
7.000000   80.000000   0.999533
7.000000   81.000000   0.991561
7.000000   82.000000   0.973936
7.000000   83.000000   0.947173
7.000000   84.000000   0.912041
7.000000   85.000000   0.869531
7.000000   86.000000   0.820805
7.000000   87.000000   0.767148
7.000000   88.000000   0.709905
7.000000   89.000000   0.650434
7.000000   90.000000   0.590048
7.000000   91.000000   0.529971
7.000000   92.000000   0.471298
7.000000   93.000000   0.414972
7.000000   94.000000   0.361759
7.000000   95.000000   0.312246
7.000000   96.000000   0.266841
7.000000   97.000000   0.225779
7.000000   98.000000   0.189143
7.000000   99.000000   0.156881

8.000000   0.000000   0.002517
8.000000   1.000000   0.001282
8.000000   2.000000   0.006403
8.000000   3.000000   0.000790
8.000000   4.000000   0.005312
8.000000   5.000000   0.022725
8.000000   6.000000   0.014684
8.000000   7.000000   0.011367
8.000000   8.000000   0.054451
8.000000   9.000000   0.020489
8.000000   10.000000   0.033993
8.000000   11.000000   0.062186
8.000000   12.000000   0.022487
8.000000   13.000000   0.004354
8.000000   14.000000   0.036366
8.000000   15.000000   0.075653
8.000000   16.000000   0.084797
8.000000   17.000000   0.142914
8.000000   18.000000   0.152517
8.000000   19.000000   0.044568
8.000000   20.000000   0.104248
8.000000   21.000000   0.084445
8.000000   22.000000   0.034146
8.000000   23.000000   0.099607
8.000000   24.000000   0.169593
8.000000   25.000000   0.166068
8.000000   26.000000   0.104139
8.000000   27.000000   0.089993
8.000000   28.000000   0.039980
8.000000   29.000000   0.093809
8.000000   30.000000   0.061019
8.000000   31.000000   0.033216
8.000000   32.000000   0.041556
8.000000   33.000000   0.010517
8.000000   34.000000   0.024401
8.000000   35.000000   0.021036
8.000000   36.000000   0.014927
8.000000   37.000000   0.000534
8.000000   38.000000   0.004477
8.000000   39.000000   0.000439
8.000000   40.000000   0.003193
8.000000   41.000000   0.001305
8.000000   42.000000   0.001066
8.000000   43.000000   0.002004
8.000000   44.000000   0.002260
8.000000   45.000000   0.002834
8.000000   46.000000   0.004075
8.000000   47.000000   0.005543
8.000000   48.000000   0.007421
8.000000   49.000000   0.010018
8.000000   50.000000   0.013425
8.000000   51.000000   0.017849
8.000000   52.000000   0.023508
8.000000   53.000000   0.030665
8.000000   54.000000   0.039619
8.000000   55.000000   0.050693
8.000000   56.000000   0.064238
8.000000   57.000000   0.080615
8.000000   58.000000   0.100189
8.000000   59.000000   0.123307
8.000000   60.000000   0.150286
8.000000   61.000000   0.181388
8.000000   62.000000   0.216795
8.000000   63.000000   0.256590
8.000000   64.000000   0.300728
8.000000   65.000000   0.349017
8.000000   66.000000   0.401104
8.000000   67.000000   0.456456
8.000000   68.000000   0.514364
8.000000   69.000000   0.573944
8.000000   70.000000   0.634148
8.000000   71.000000   0.693798
8.000000   72.000000   0.751612
8.000000   73.000000   0.806250
8.000000   74.000000   0.856365
8.000000   75.000000   0.900656
8.000000   76.000000   0.937924
8.000000   77.000000   0.967128
8.000000   78.000000   0.987426
8.000000   79.000000   0.998226
8.000000   80.000000   0.999204
8.000000   81.000000   0.990329
8.000000   82.000000   0.971859
8.000000   83.000000   0.944330
8.000000   84.000000   0.908531
8.000000   85.000000   0.865466
8.000000   86.000000   0.816305
8.000000   87.000000   0.762337
8.000000   88.000000   0.704907
8.000000   89.000000   0.645366
8.000000   90.000000   0.585017
8.000000   91.000000   0.525070
8.000000   92.000000   0.466609
8.000000   93.000000   0.410558
8.000000   94.000000   0.357668
8.000000   95.000000   0.308510
8.000000   96.000000   0.263476
8.000000   97.000000   0.222789
8.000000   98.000000   0.186521
8.000000   99.000000   0.154612

9.000000   0.000000   0.000819
9.000000   1.000000   0.006615
9.000000   2.000000   0.000000
9.000000   3.000000   0.015910
9.000000   4.000000   0.009451
9.000000   5.000000   0.011315
9.000000   6.000000   0.013861
9.000000   7.000000   0.006603
9.000000   8.000000   0.007065
9.000000   9.000000   0.084476
9.000000   10.000000   0.025231
9.000000   11.000000   0.094185
9.000000   12.000000   0.055033
9.000000   13.000000   0.076727
9.000000   14.000000   0.201804
9.000000   15.000000   0.067349
9.000000   16.000000   0.005082
9.000000   17.000000   0.237103
9.000000   18.000000   0.206283
9.000000   19.000000   0.150567
9.000000   20.000000   0.131207
9.000000   21.000000   0.262755
9.000000   22.000000   0.229204
9.000000   23.000000   0.141717
9.000000   24.000000   0.060986
9.000000   25.000000   0.188112
9.000000   26.000000   0.087380
9.000000   27.000000   0.093170
9.000000   28.000000   0.015726
9.000000   29.000000   0.045107
9.000000   30.000000   0.038402
9.000000   31.000000   0.002679
