Time,Res_percent
52.412436,0.080177884
52.483082,0.120811817
52.54995,0.188734918
52.622101,0.278634554
52.694402,0.378029519
52.765146,0.460569914
52.832738,0.513439044
52.908323,0.533441833
52.980961,0.528172609
53.055675,0.505228445
53.123727,0.4801754
53.194834,0.459969274
53.263315,0.446229525
53.334526,0.436737123
53.404172,0.433586725
53.479084,0.438928911
53.55209,0.447430888
53.631314,0.452329709
53.706918,0.449519846
53.781218,0.430661121
53.85283,0.387264025
53.922603,0.327940309
53.992994,0.266236805
54.063834,0.207765144
54.136299,0.159221486
54.205277,0.126350881
54.276636,0.105848142
54.348399,0.090930136
54.418309,0.079533916
54.487564,0.071126394
54.559272,0.075807328
54.627518,0.103057949
54.6972,0.15661575
54.764386,0.234897346
54.828389,0.332654443
54.894569,0.42608948
54.961085,0.494668446
55.033826,0.531399871
55.09762,0.537405595
55.169823,0.520717696
55.237474,0.495105963
55.306611,0.472179579
55.376719,0.454663959
55.446341,0.44357984
55.515375,0.435157208
55.588387,0.434681411
55.66356,0.442169213
55.733215,0.452810951
55.805537,0.459322903
55.877722,0.458146609
55.94744,0.436085713
56.021197,0.389986003
56.094516,0.330041648
56.1686,0.267717507
56.24388,0.209635251
56.319197,0.16314627
56.389679,0.130838116
56.462452,0.108356551
56.533283,0.091459718
56.607852,0.077088656
56.679572,0.067690564
56.749038,0.074943058
56.819246,0.107866084
56.890213,0.168189374
56.958588,0.252056877
57.027179,0.3524348
57.096534,0.443314686
57.166855,0.505607757
57.237013,0.533339313
57.311942,0.534703946
57.380478,0.514332037
57.455116,0.488698438
57.52721,0.467369534
57.610543,0.454124382
57.684231,0.444095899
57.756242,0.443611896
57.830796,0.451109341
57.903248,0.461238771
57.976497,0.466716462
58.048058,0.465032538
58.119044,0.441962281
58.187817,0.394299107
58.253016,0.331764923
58.323197,0.267871563
58.387376,0.208220089
58.454956,0.161165353
58.522141,0.129324338
58.587851,0.109323385
58.66349,0.093914524
58.737508,0.081031436
58.811354,0.070644992
58.883213,0.071788467
58.957982,0.093893187
59.029693,0.142801407
59.102085,0.216332185
59.174803,0.310322566
59.247513,0.404638432
59.318895,0.477315111
59.396815,0.517616443
59.468614,0.52886753
59.540189,0.516932941
59.613483,0.492953714
59.690676,0.470051392
59.765565,0.454139739
59.839603,0.443576361
59.907596,0.436198761
59.978271,0.438375271
60.050298,0.445834629
60.122411,0.450700344
60.195691,0.449396192
60.268822,0.438348467
60.34113,0.403261928
60.412759,0.348500046
60.485854,0.2882628
60.555377,0.229725927
60.623438,0.177474544
60.695044,0.139897101
60.763942,0.115815795
60.832099,0.098876728
60.902506,0.085482312
60.975413,0.074595279
61.047063,0.073706428
61.123495,0.093742474
61.19337,0.139597916
61.264099,0.2106724
61.334135,0.303188476
61.407923,0.399093508
61.48046,0.474955824
61.552936,0.518934846
61.624841,0.532188166
61.696337,0.521764816
61.767715,0.49829055
61.835626,0.474301477
61.907054,0.457303072
61.976911,0.446736167
62.047105,0.439355041
62.119824,0.441016887
62.195017,0.449559253
62.267335,0.457063511
62.341915,0.458906247
62.412932,0.451508233
62.48494,0.419517304
62.55943,0.365713661
62.635188,0.303323581
62.703627,0.241617186
62.773427,0.185684811
62.848375,0.144966157
62.923233,0.118812325
62.997308,0.101356267
63.069452,0.087953205
63.145265,0.076571994
63.222547,0.07316224
63.295885,0.08961348
63.363554,0.13133943
63.430529,0.19937256
63.500505,0.289341461
63.570018,0.386752766
63.647563,0.466249162
63.718535,0.515479441
63.791214,0.531807742
63.861652,0.524986004
63.933634,0.503086626
64.002221,0.479608536
64.074392,0.461520818
64.146943,0.451477028
64.219335,0.443041466
64.291593,0.443109095
64.364458,0.450593389
64.442601,0.458610161
64.51558,0.459916828
64.583955,0.453557958
64.666768,0.424186377
64.741665,0.372428262
64.816161,0.309998155
64.89392,0.248776023
64.965055,0.192803619
65.036705,0.150503872
65.110026,0.122308145
65.182803,0.103852972
65.254243,0.089450794
65.321307,0.077561461
65.396693,0.06767778
65.464596,0.059785779
65.540878,0.052399652
65.612493,0.046007184
65.690641,0.039624239
65.772097,0.034227515
65.855594,0.02883501
65.929182,0.024426603
66.003942,0.020022401
66.076412,0.016600179
66.150686,0.01269117
66.219449,0.009273148
66.288071,0.005369378
66.35917,0.002442336
66.427431,-0.000483661
66.497617,-0.002919726
66.567855,-0.005354747
66.638505,-0.007300886
66.711511,-0.010219574
66.781758,-0.013137221
66.853756,-0.016538543
66.927194,-0.020423539
66.998442,-0.023822782
67.062466,-0.026734191
67.134806,-0.029644563
67.202246,-0.031584465
67.273633,-0.032553896
67.348027,-0.034008044
67.423817,-0.035461157
67.496086,-0.036913236
67.56601,-0.038365315
67.63672,-0.040301075
67.70517,-0.0422358
67.775047,-0.043686844
67.851828,-0.045136856
67.929423,-0.04707055
68.000945,-0.048520563
68.069146,-0.049969545
68.142156,-0.051901176
68.21824,-0.052867507
68.28933,-0.053832807
68.360704,-0.055280757
68.430069,-0.056246057
68.500459,-0.056728707
68.570867,-0.058176657
68.654826,-0.059141958
68.726679,-0.06010623
68.794995,-0.061552124
68.865082,-0.06347964
68.936287,-0.065406128
69.008421,-0.067814238
69.078597,-0.069740726
69.152762,-0.071666189
69.226548,-0.07311003
69.298992,-0.074552847
69.367481,-0.075514042
69.439483,-0.076955834
69.513381,-0.077436431
69.591205,-0.078397625
69.662691,-0.078878223
69.73459,-0.079839417
69.807395,-0.080320015
69.881374,-0.081281209
69.950419,-0.081761806
70.025739,-0.082242404
70.099474,-0.082242404
70.172007,-0.082242404
70.245737,-0.082242404
70.314221,-0.082242404
70.384501,-0.082721979
70.455351,-0.083681131
70.529401,-0.084640283
70.597037,-0.086080032
70.666987,-0.087039183
