Time,Res_percent
19.960337,0.049400402
20.041994,0.040879121
20.121917,0.03247619
20.206596,0.024189163
20.285327,0.040879121
20.366158,0.03247619
20.44471,0.040879121
20.525859,0.049400402
20.603904,0.040879121
20.685965,0.024189163
20.765067,0.024189163
20.844598,0.024189163
20.923677,0.03247619
21.008,0.03247619
21.088414,0.03247619
21.176291,0.040879121
21.255903,0.03247619
21.336617,0.03247619
21.415297,0.03247619
21.497113,0.03247619
21.575807,0.049400402
21.655494,0.040879121
21.73488,0.024189163
21.820601,0.03247619
21.89696,0.024189163
21.975748,0.03247619
22.050021,0.03247619
22.122874,0.03247619
22.19724,0.016015656
22.276524,0.03247619
22.34946,0.024189163
22.426954,0.040879121
22.501076,0.03247619
22.580812,0.040879121
22.660806,0.03247619
22.754603,0.040879121
22.83281,0.024189163
22.910512,0.040879121
22.991725,0.040879121
23.072746,0.040879121
23.152313,0.03247619
23.237004,0.03247619
23.315316,0.03247619
23.39768,0.03247619
23.473987,0.040879121
23.556352,0.03247619
23.635858,0.03247619
23.720505,0.03247619
23.798855,0.03247619
23.880734,0.03247619
23.954139,0.03247619
24.032806,0.03247619
24.111832,0.040879121
24.190997,0.040879121
24.268592,0.03247619
24.352312,0.024189163
24.432288,0.024189163
24.514956,0.016015656
24.595015,0.03247619
24.678666,0.024189163
24.756811,0.03247619
24.837614,0.024189163
24.918036,0.024189163
24.998654,0.007953353
25.075779,0.03247619
25.159035,0.03247619
25.235755,0.03247619
25.322443,0.03247619
25.398564,0.03247619
25.483483,0.024189163
25.564255,0.024189163
25.642091,0.040879121
25.71995,0.024189163
25.796492,0.024189163
25.874876,0.040879121
25.962017,0.03247619
26.043843,0.03247619
26.12695,0.049400402
26.203275,0.024189163
26.285827,0.024189163
26.36241,0.016015656
26.444792,0.03247619
26.527576,0.049400402
26.613187,0.03247619
26.695786,0.024189163
26.777028,0.03247619
26.853849,0.03247619
26.936694,0.024189163
27.014801,0.024189163
27.096546,0.024189163
27.17594,0.03247619
27.254772,0.03247619
27.330757,0.040879121
27.405982,0.040879121
27.477315,0.040879121
27.553439,0.040879121
27.629066,0.03247619
27.710578,0.03247619
27.79184,0.03247619
27.874002,0.03247619
27.95678,0.03247619
28.039393,0.03247619
28.118842,0.024189163
28.202328,0.03247619
28.284204,0.024189163
28.369003,0.03247619
28.447022,0.024189163
28.528983,0.024189163
28.607882,0.049400402
28.68936,0.049400402
28.771875,0.03247619
28.858539,0.03247619
28.936684,0.03247619
29.020013,0.040879121
29.098046,0.024189163
29.180339,0.007953353
29.259498,0.024189163
29.341914,0.03247619
29.419591,0.03247619
29.501047,0.03247619
29.578737,0.024189163
29.659534,0.024189163
29.739004,0.024189163
29.824706,0.024189163
29.907255,0.016015656
29.992229,0.024189163
30.068385,0.016015656
30.151942,0.024189163
30.228653,0.016015656
30.311518,0
30.393489,0.007953353
30.478963,0
30.557827,0.016015656
30.63384,0.007953353
30.711628,0.024189163
30.789456,0.016015656
30.865734,0
30.943164,0.007953353
31.019887,0.016015656
31.097528,0
31.175419,0.007953353
31.256197,0
31.335644,0.007953353
31.41662,0
31.498081,-0.007846596
31.577265,0
31.660121,0
31.740639,0
31.821647,0.007953353
31.904788,-0.007846596
31.985344,-0.007846596
32.069692,-0.015588571
32.154175,-0.007846596
32.235439,-0.007846596
32.31544,-0.023228004
32.396293,-0.023228004
32.476695,-0.015588571
32.559625,-0.015588571
32.636423,-0.015588571
32.7138,-0.015588571
32.798362,-0.023228004
32.878978,-0.030766917
32.955824,-0.015588571
33.033395,-0.023228004
33.115465,-0.030766917
33.204389,-0.023228004
33.284147,-0.030766917
33.366392,-0.030766917
33.444027,-0.038207283
33.526711,-0.030766917
33.610092,-0.023228004
33.688943,-0.030766917
33.767556,-0.023228004
33.851146,-0.030766917
33.927135,-0.038207283
34.009674,-0.04555102
34.087309,-0.030766917
34.169465,-0.038207283
34.245993,-0.04555102
34.329282,-0.038207283
34.410845,-0.04555102
34.493284,-0.04555102
34.574745,-0.04555102
34.657,-0.04555102
34.734403,-0.04555102
34.815618,-0.0528
34.893677,-0.0528
34.977109,-0.0528
35.05355,-0.04555102
35.136785,-0.04555102
35.214402,-0.0528
35.295588,-0.0528
35.373292,-0.059956044
35.454058,-0.04555102
35.534579,-0.0528
35.617857,-0.04555102
35.693081,-0.073996383
35.773726,-0.067020928
35.844262,-0.0528
35.919119,-0.0528
35.991979,-0.067020928
36.070488,-0.059956044
36.148149,-0.059956044
36.226489,-0.0528
36.30446,-0.0528
36.389821,-0.059956044
36.471074,-0.059956044
36.548368,-0.067020928
36.62604,-0.073996383
36.703801,-0.067020928
36.783409,-0.067020928
36.868638,-0.059956044
36.945772,-0.073996383
37.027869,-0.080884097
37.110369,-0.080884097
37.191968,-0.087685714
37.273837,-0.087685714
37.357546,-0.087685714
37.436834,-0.080884097
37.52068,-0.087685714
37.596292,-0.087685714
37.674039,-0.094402839
37.752608,-0.087685714
37.836649,-0.087685714
37.92189,-0.087685714
38.004214,-0.087685714
38.084569,-0.087685714
38.161792,-0.087685714
38.241515,-0.101037037
38.324148,-0.101037037
38.405757,-0.101037037
38.487114,-0.101037037
38.56477,-0.107589833
38.643618,-0.114062718
38.721396,-0.107589833
38.80268,-0.101037037
38.879712,-0.114062718
38.955882,-0.126774527
39.035976,-0.114062718
39.118288,-0.114062718
39.199132,-0.114062718
39.275555,-0.120457143
39.345346,-0.120457143
39.426073,-0.126774527
39.501415,-0.107589833
39.575923,-0.139183673
39.650897,-0.126774527
39.72756,-0.133016253
39.80148,-0.120457143
39.883104,-0.120457143
39.963754,-0.133016253
40.041993,-0.133016253
40.119627,-0.126774527
40.203161,-0.120457143
40.28187,-0.126774527
40.361557,-0.139183673
40.443161,-0.133016253
40.52468,-0.145278107
40.604018,-0.139183673
40.691683,-0.139183673
40.771459,-0.145278107
40.855903,-0.145278107
40.940157,-0.15130084
41.022022,-0.157253133
41.100133,-0.15130084
41.176322,-0.163136213
41.255866,-0.157253133
41.341089,-0.16895128
41.420364,-0.16895128
41.500055,-0.16895128
41.578703,-0.186
41.661518,-0.186
41.743206,-0.197046549
41.824646,-0.191554479
41.910464,-0.191554479
41.992687,-0.197046549
42.074888,-0.202477255
42.157284,-0.207847619
42.240034,-0.202477255
42.32377,-0.213158642
42.400827,-0.202477255
42.485084,-0.207847619
42.56221,-0.218411303
42.640941,-0.218411303
42.721397,-0.213158642
42.80235,-0.223606557
42.87724,-0.218411303
42.958942,-0.233828571
43.035492,-0.243831933
43.129061,-0.243831933
43.213007,-0.248753799
43.293689,-0.253623583
43.373922,-0.258442105
43.460067,-0.258442105
43.539943,-0.267928571
43.621942,-0.272598075
43.700278,-0.267928571
43.787315,-0.272598075
43.869525,-0.2863207
43.953693,-0.295238095
44.031747,-0.299629576
44.113751,-0.30828145
44.19069,-0.316762843
44.27516,-0.333233954
44.356412,-0.341233083
44.441491,-0.352948787
44.514912,-0.356780684
44.593615,-0.371755102
44.665868,-0.38618746
44.744239,-0.400106667
44.820397,-0.410225564
44.897742,-0.416824845
44.97486,-0.432831611
45.061448,-0.445154812
45.141395,-0.45707231
45.223837,-0.471428571
45.306826,-0.485217391
45.388732,-0.501061224
45.471995,-0.513714286
45.563261,-0.528279365
45.64101,-0.54221118
45.719546,-0.553366548
45.799766,-0.56623992
45.885017,-0.580594752
45.964321,-0.590436694
46.047428,-0.599954887
46.126942,-0.610971429
46.207251,-0.619831293
46.284811,-0.628414286
46.361651,-0.638366345
46.435617,-0.647958692
46.517525,-0.655691395
46.59276,-0.663197995
46.674687,-0.669047069
46.750903,-0.67617094
46.839358,-0.683094703
46.919432,-0.69115075
47.002927,-0.695079452
47.083741,-0.700218351
47.166761,-0.705247032
47.249623,-0.708948328
47.332994,-0.713792481
47.411113,-0.717359194
47.494126,-0.720870466
47.578762,-0.722028793
47.661092,-0.72432758
47.744112,-0.72660285
47.824125,-0.727731778
47.899361,-0.728854962
47.977955,-0.729972444
48.048723,-0.731084268
48.129561,-0.732190476
48.20181,-0.732190476
48.278862,-0.733291112
48.362695,-0.734386217
48.438183,-0.734386217
48.521996,-0.735475832
48.602758,-0.73656
48.682058,-0.735475832
48.769434,-0.73656
48.853304,-0.738712154
48.936383,-0.73763876
49.01244,-0.738712154
49.094793,-0.738712154
49.172552,-0.73978022
49.254537,-0.740842999
49.332826,-0.740842999
49.413644,-0.741900529
49.490643,-0.74295285
49.575755,-0.741900529
49.660213,-0.744
49.741628,-0.744
49.821194,-0.745042017
49.901966,-0.745042017
49.984613,-0.746078938
50.06126,-0.747110801
50.138318,-0.749159501
50.221498,-0.748137643
50.298444,-0.749159501
50.381132,-0.75017641
50.464842,-0.751188406
50.547342,-0.752195525
50.625405,-0.752195525
50.708081,-0.753197802
50.786313,-0.753197802
50.872632,-0.75518797
50.954606,-0.75518797
51.035196,-0.757159184
51.116123,-0.757159184
51.196004,-0.759111713
51.274625,-0.760081054
51.355565,-0.761045822
51.433715,-0.762961771
51.516373,-0.763913014
51.595296,-0.764859813
51.678178,-0.765802198
51.757643,-0.766740199
51.837659,-0.768603175
51.917708,-0.769528209
52.002033,-0.771365517
52.080335,-0.77044898
52.162665,-0.772277851
52.24578,-0.77409002
52.32761,-0.774989912
52.407669,-0.774989912
52.489714,-0.775885714
52.569118,-0.776777454
52.653137,-0.777665158
52.737331,-0.779428571
52.81665,-0.778548855
52.896253,-0.780304334
52.983536,-0.779428571
53.062504,-0.782044104
53.142245,-0.782044104
53.219584,-0.783768374
53.297501,-0.782908163
53.36957,-0.783768374
53.447838,-0.784624762
53.522661,-0.784624762
53.60036,-0.785477352
53.679385,-0.785477352
53.75999,-0.786326169
53.846629,-0.787171239
53.927057,-0.787171239
54.005014,-0.788012587
54.087251,-0.788012587
54.165657,-0.788850235
54.246586,-0.788850235
54.325144,-0.788850235
54.406616,-0.789684211
54.485299,-0.790514536
54.567103,-0.790514536
54.64784,-0.791341235
54.729449,-0.791341235
54.809476,-0.792164332
54.890307,-0.792164332
54.970584,-0.792164332
55.052822,-0.792983851
55.132223,-0.792983851
55.214806,-0.792983851
55.295974,-0.793799814
55.382498,-0.793799814
55.464531,-0.794612245
55.545813,-0.794612245
55.623216,-0.795421166
55.706452,-0.794612245
55.785984,-0.795421166
55.869919,-0.796226601
55.946029,-0.796226601
56.028999,-0.796226601
56.106713,-0.796226601
56.192696,-0.797028571
56.276136,-0.7978271
56.356021,-0.797028571
56.432992,-0.797028571
56.520604,-0.798622209
56.598444,-0.7978271
56.679597,-0.798622209
56.75511,-0.798622209
56.832431,-0.798622209
56.906583,-0.798622209
56.982838,-0.798622209
57.057826,-0.798622209
57.142704,-0.799413919
57.220586,-0.799413919
57.297375,-0.798622209
57.376216,-0.799413919
57.45758,-0.800202254
57.53735,-0.800202254
57.616856,-0.799413919
57.691739,-0.800202254
57.773008,-0.800202254
57.850823,-0.800202254
57.939246,-0.800202254
58.019744,-0.800987234
58.101186,-0.801768881
58.180346,-0.800987234
58.264396,-0.801768881
58.344967,-0.801768881
58.429594,-0.803322259
58.512371,-0.802547215
58.595983,-0.802547215
58.677849,-0.802547215
58.765259,-0.802547215
58.848063,-0.803322259
58.932264,-0.803322259
59.012436,-0.803322259
59.096914,-0.802547215
59.174831,-0.803322259
59.264672,-0.804862556
59.341146,-0.804862556
59.423389,-0.804094033
59.497628,-0.804862556
59.58102,-0.804862556
59.657529,-0.805627851
59.745721,-0.805627851
59.830478,-0.805627851
59.913662,-0.806389937
59.993099,-0.806389937
60.075563,-0.807148834
60.153403,-0.807148834
60.231852,-0.807148834
60.309004,-0.807904563
60.387484,-0.807904563
60.464226,-0.807904563
60.547062,-0.807904563
60.628898,-0.808657143
60.710139,-0.809406593
60.793633,-0.809406593
60.878421,-0.810152934
60.959849,-0.809406593
61.048135,-0.810896185
61.129472,-0.810152934
61.209389,-0.810152934
61.291574,-0.810896185
61.373674,-0.810896185
61.450782,-0.810896185
61.530796,-0.810896185
61.608726,-0.811636364
61.694913,-0.811636364
61.772214,-0.811636364
61.847856,-0.81237349
61.923432,-0.811636364
62.005207,-0.81237349
62.077275,-0.81237349
62.153255,-0.81237349
62.227604,-0.813107584
62.310807,-0.813107584
62.389648,-0.813107584
62.47254,-0.813107584
62.55407,-0.813107584
62.635787,-0.813838662
62.71636,-0.813838662
62.796205,-0.813838662
62.874392,-0.814566745
62.960624,-0.814566745
63.041638,-0.814566745
63.123133,-0.814566745
63.200996,-0.814566745
63.279363,-0.813838662
63.360237,-0.814566745
63.445921,-0.814566745
63.523324,-0.814566745
63.606448,-0.815291849
63.682902,-0.816013994
63.762541,-0.815291849
63.840225,-0.815291849
63.922074,-0.815291849
63.999329,-0.815291849
64.0802,-0.816013994
64.159943,-0.815291849
64.2424,-0.815291849
64.319223,-0.816013994
64.401037,-0.815291849
64.485331,-0.816013994
64.576359,-0.816013994
64.657391,-0.816013994
64.739295,-0.816013994
64.820993,-0.815291849
64.903303,-0.816013994
64.983568,-0.816013994
65.064813,-0.816013994
65.14336,-0.816013994
65.22005,-0.816013994
65.294215,-0.816013994
65.372391,-0.816013994
65.445223,-0.816013994
65.524502,-0.816013994
65.601448,-0.816013994
65.681316,-0.816013994
65.76489,-0.816013994
65.848185,-0.816013994
65.927903,-0.816013994
66.01164,-0.816013994
66.093435,-0.816013994
66.174581,-0.816013994
66.251775,-0.816733198
66.329369,-0.816013994
66.408469,-0.816013994
66.488512,-0.816013994
66.567549,-0.816013994
66.652351,-0.816013994
66.735046,-0.816733198
66.817796,-0.816013994
66.896581,-0.816733198
66.978145,-0.816733198
67.059586,-0.816013994
67.149166,-0.816733198
67.231337,-0.816013994
67.314248,-0.816733198
67.399351,-0.816013994
67.480252,-0.816733198
67.563156,-0.817449477
67.646095,-0.816013994
67.722498,-0.816733198
67.805361,-0.816733198
67.887457,-0.816733198
67.973525,-0.816733198
68.054992,-0.816013994
68.137642,-0.816733198
68.218759,-0.816733198
68.305698,-0.816733198
