0,-0.0092824
0.54467,-0.011139
0.63193,-0.012995
0.71656,-0.014852
0.79831,-0.014852
0.8795,-0.011139
0.96273,-0.014852
1.0434,-0.011139
1.1232,-0.007426
1.2106,-0.011139
1.2982,-0.007426
1.3833,-0.011139
1.4634,-0.014852
1.5409,-0.014852
1.6186,-0.022097
1.6954,-0.029342
1.7732,-0.029342
1.8543,-0.033055
1.937,-0.03995
2.0214,-0.043482
2.1051,-0.047014
2.1921,-0.047014
2.2817,-0.047014
2.3658,-0.050546
2.4464,-0.054078
2.5295,-0.054078
2.6125,-0.060648
2.6934,-0.070281
2.7737,-0.076852
2.8544,-0.094887
2.9355,-0.11292
3.0143,-0.12548
3.0921,-0.13467
3.1737,-0.14614
3.2509,-0.15454
3.333,-0.1734
3.4122,-0.17843
3.4921,-0.181
3.5715,-0.18904
3.6517,-0.19452
3.7317,-0.19452
3.8144,-0.19709
3.8943,-0.19226
3.9781,-0.1898
4.0635,-0.1898
4.1572,-0.2106
4.2382,-0.23889
4.3197,-0.26559
4.3987,-0.28972
4.4818,-0.31386
4.5637,-0.33799
4.6438,-0.36371
4.7169,-0.37015
4.7959,-0.37317
4.8685,-0.3792
4.9458,-0.38798
5.023,-0.40177
5.1028,-0.42003
5.1767,-0.43976
5.2658,-0.45892
5.3483,-0.47755
5.4314,-0.49654
5.5116,-0.51535
5.5939,-0.53074
5.6732,-0.54536
5.7551,-0.55962
5.8367,-0.57653
5.9179,-0.59621
5.9988,-0.61458
6.0868,-0.63228
6.1686,-0.65013
6.2487,-0.66551
6.3267,-0.67977
6.4095,-0.69256
6.4891,-0.70391
6.5729,-0.71568
6.6552,-0.72615
6.7391,-0.73625
6.8213,-0.74715
6.9063,-0.75789
6.9822,-0.76734
7.064,-0.77534
7.1484,-0.78362
7.2321,-0.79223
7.3132,-0.80032
7.3956,-0.80721
7.4788,-0.81363
7.5598,-0.81992
7.6392,-0.82634
7.7242,-0.83225
7.8073,-0.83786
7.8892,-0.84296
7.9706,-0.84759
8.0515,-0.85151
8.1346,-0.85514
8.2147,-0.85802
8.2935,-0.86046
8.3768,-0.86239
8.4578,-0.86416
8.5384,-0.86578
8.6183,-0.86737
8.6992,-0.86862
8.7863,-0.86985
8.8719,-0.87106
8.9656,-0.87235
9.0507,-0.87353
9.1312,-0.87469
9.2143,-0.87574
9.2971,-0.87687
9.3782,-0.87789
9.4602,-0.8789
9.5413,-0.8798
9.6207,-0.8807
9.7032,-0.8815
9.7852,-0.88238
9.8674,-0.88316
9.9434,-0.8841
10.018,-0.88486
10.092,-0.88562
10.168,-0.88637
10.242,-0.88719
10.316,-0.88801
10.395,-0.88904
10.476,-0.88991
10.561,-0.89092
10.644,-0.89208
10.727,-0.89329
10.815,-0.89449
10.897,-0.89575
10.984,-0.89683
11.061,-0.89797
11.147,-0.89916
11.226,-0.90033
11.31,-0.90161
11.395,-0.90293
11.479,-0.90435
11.565,-0.90581
11.648,-0.90736
11.731,-0.90894
11.818,-0.91049
11.901,-0.91206
11.983,-0.91359
12.067,-0.91498
12.152,-0.91639
12.234,-0.91781
12.315,-0.91916
12.398,-0.92052
12.483,-0.92181
12.566,-0.92311
12.649,-0.92439
12.732,-0.9256
12.816,-0.9267
12.893,-0.92777
12.975,-0.92878
13.057,-0.92973
13.142,-0.93057
13.221,-0.93141
13.303,-0.93219
13.384,-0.93295
13.462,-0.93367
13.541,-0.93434
13.618,-0.93497
13.692,-0.93558
13.78,-0.93615
13.855,-0.93672
13.938,-0.93724
14.02,-0.93775
14.102,-0.93822
14.185,-0.93869
14.264,-0.93916
14.354,-0.93958
14.437,-0.94004
14.519,-0.94042
14.605,-0.94077
14.687,-0.94115
14.772,-0.94149
14.856,-0.94183
14.936,-0.94213
15.014,-0.9424
15.096,-0.9427
15.175,-0.94299
15.256,-0.94326
15.335,-0.94352
15.417,-0.94375
15.5,-0.94404
15.584,-0.94426
15.667,-0.94445
15.747,-0.94465
15.835,-0.94484
15.917,-0.94503
15.999,-0.94518
16.087,-0.94531
16.175,-0.94547
16.265,-0.94565
16.347,-0.94584
16.427,-0.94599
16.507,-0.94615
16.594,-0.9463
16.679,-0.94646
16.766,-0.94661
16.844,-0.9467
16.923,-0.94679
17.003,-0.94691
17.083,-0.94703
17.161,-0.94715
17.242,-0.94727
17.32,-0.94736
17.4,-0.94751
17.481,-0.94766
17.567,-0.94778
17.649,-0.94787
17.734,-0.94796
17.812,-0.94802
17.895,-0.94811
17.976,-0.94817
18.057,-0.94823
18.141,-0.94829
18.227,-0.94837
18.314,-0.94846
18.406,-0.94855
18.488,-0.94867
18.567,-0.94878
18.644,-0.94887
18.725,-0.94896
18.799,-0.94901
18.885,-0.94907
18.96,-0.94913
19.037,-0.94916
19.12,-0.94919
19.205,-0.94922
19.288,-0.94927
19.369,-0.94936
19.451,-0.94945
19.532,-0.94953
19.615,-0.94956
19.699,-0.94962
19.783,-0.94968
19.864,-0.9497
19.95,-0.94973
20.033,-0.94976
20.114,-0.94979
20.2,-0.94987
20.277,-0.94993
20.361,-0.94999
20.443,-0.95004
20.524,-0.9501
20.603,-0.95013
20.683,-0.95019
20.762,-0.95021
20.842,-0.95024
20.924,-0.95027
21.006,-0.9503
21.091,-0.95033
21.176,-0.95038
21.258,-0.95041
21.344,-0.95044
21.424,-0.95049
21.506,-0.95055
21.59,-0.95061
21.674,-0.95063
21.752,-0.95063
21.838,-0.95069
21.922,-0.95075
22.004,-0.95075
22.081,-0.9508
22.165,-0.95086
22.246,-0.95091
22.322,-0.95102
22.401,-0.95102
22.477,-0.95108
22.562,-0.95113
22.645,-0.95113
22.723,-0.95116
22.805,-0.95119
22.888,-0.95119
22.977,-0.95127
23.06,-0.9513
23.142,-0.95135
23.222,-0.95144
23.304,-0.95149
23.392,-0.95157
23.472,-0.95165
23.55,-0.95174
23.634,-0.95182
23.722,-0.95193
23.805,-0.95203
23.885,-0.95212
23.968,-0.9522
24.046,-0.9523
24.132,-0.95238
24.217,-0.95249
24.301,-0.95257
24.383,-0.95263
24.467,-0.95273
24.545,-0.95284
24.629,-0.95292
24.71,-0.953
24.8,-0.95305
24.882,-0.95313
24.967,-0.95324
25.045,-0.95334
25.128,-0.95339
25.211,-0.95347
25.294,-0.95355
25.376,-0.95365
25.456,-0.95373
25.537,-0.95378
25.625,-0.95384
25.708,-0.95391
25.791,-0.95399
25.87,-0.95407
25.952,-0.95412
26.038,-0.9542
26.118,-0.9543
26.201,-0.95435
26.283,-0.95443
26.364,-0.95448
26.452,-0.95456
26.532,-0.95463
26.614,-0.95471
26.691,-0.95476
26.775,-0.95481
26.855,-0.95486
26.937,-0.95491
27.017,-0.95494
27.098,-0.95496
27.177,-0.95499
27.259,-0.95501
27.335,-0.95506
27.421,-0.95509
27.494,-0.95509
27.573,-0.95511
27.653,-0.95516
27.737,-0.95516
27.818,-0.95519
27.899,-0.95521
27.977,-0.95524
