0.311998, 39.0000
0.335997, 17.0000
0.354997, 38.0000
0.375003, 39.0000
0.418002, 17.0000
0.444999, 39.0000
0.468998, 17.0000
0.490995, 31.0000
0.511997, 39.0000
0.539003, 19.0000
0.587001, 40.0000
0.639003, 25.0000
0.685995, 20.0000
0.725997, 39.0000
0.758002, 18.0000
0.775997, 39.0000
0.796998, 29.0000
0.818996, 16.0000
0.841999, 38.0000
0.863001, 31.0000
0.887000, 14.0000
0.903998, 38.0000
0.946002, 33.0000
0.975000, 36.0000
0.998003, 35.0000
1.017999, 15.0000
1.039996, 34.0000
1.061994, 37.0000
1.082996, 15.0000
1.106995, 31.0000
1.127001, 38.0000
1.160002, 17.0000
1.172001, 29.0000
1.212999, 39.0000
1.236998, 27.0000
1.260001, 39.0000
1.279001, 22.0000
1.303000, 23.0000
1.322996, 39.0000
1.346000, 25.0000
1.370994, 19.0000
1.391000, 38.0000
1.417001, 27.0000
1.436001, 17.0000
1.460000, 39.0000
1.477994, 30.0000
1.500002, 15.0000
1.521999, 37.0000
1.546994, 33.0000
1.567996, 14.0000
1.591995, 37.0000
1.652998, 35.0000
1.690003, 36.0000
1.743996, 33.0000
1.769996, 16.0000
1.790998, 30.0000
1.812996, 38.0000
1.857001, 28.0000
1.985002, 20.0000
2.009001, 39.0000
2.031995, 26.0000
2.054998, 19.0000
2.076000, 39.0000
2.097997, 29.0000
2.119995, 16.0000
2.140996, 38.0000
2.166997, 31.0000
2.185997, 15.0000
2.207994, 37.0000
2.230002, 33.0000
2.252995, 14.0000
2.273001, 36.0000
2.297000, 35.0000
2.316996, 15.0000
2.339999, 34.0000
2.361001, 36.0000
2.382003, 15.0000
2.404000, 33.0000
2.427004, 38.0000
2.449997, 17.0000
2.471994, 30.0000
2.492000, 39.0000
2.516995, 19.0000
2.535995, 27.0000
2.559994, 40.0000
2.582002, 22.0000
2.604995, 24.0000
2.623995, 40.0000
2.647994, 24.0000
2.670002, 20.0000
2.691999, 40.0000
2.715002, 27.0000
2.737996, 17.0000
2.756996, 39.0000
2.780995, 30.0000
2.801996, 15.0000
2.822002, 39.0000
2.846001, 32.0000
2.894995, 14.0000
2.911994, 35.0000
2.934001, 15.0000
2.958000, 37.0000
2.981004, 37.0000
3.001995, 15.0000
3.043003, 35.0000
3.072997, 16.0000
3.091997, 33.0000
3.115996, 39.0000
3.155002, 30.0000
3.176999, 41.0000
3.215995, 21.0000
3.260000, 41.0000
3.288003, 24.0000
3.310996, 41.0000
3.331998, 27.0000
3.353995, 20.0000
3.372995, 43.0000
3.398996, 31.0000
3.417996, 19.0000
3.443997, 47.0000
3.464003, 38.0000
3.484994, 19.0000
3.509003, 51.0000
3.531001, 45.0000
3.555996, 20.0000
3.572994, 55.0000
3.595997, 54.0000
3.621002, 25.0000
3.638997, 59.0000
3.660994, 61.0000
3.685003, 27.0000
3.704003, 61.0000
3.745001, 71.0000
3.769996, 62.0000
3.795001, 78.0000
3.816998, 39.0000
3.838995, 84.0000
3.859001, 81.0000
3.883000, 40.0000
3.904002, 80.0000
3.926000, 91.0000
3.949003, 52.0000
3.971996, 93.0000
3.992002, 66.0000
4.016997, 61.0000
4.037003, 54.0000
4.061002, 48.0000
4.082004, 64.0000
4.101999, 54.0000
4.126994, 72.0000
4.147996, 82.0000
4.170004, 129.0000
4.192001, 159.0000
4.213003, 146.0000
4.237002, 83.0000
4.259995, 127.0000
4.280997, 159.0000
4.321994, 174.0000
4.363998, 188.0000
4.404995, 211.0000
4.442000, 196.0000
4.482001, 207.0000
4.506001, 202.0000
4.525001, 212.0000
4.549000, 190.0000
4.572003, 175.0000
4.604994, 181.0000
4.648999, 146.0000
4.698999, 132.0000
4.725000, 134.0000
4.751000, 107.0000
4.770000, 99.0000
4.793004, 110.0000
4.824999, 83.0000
4.834997, 78.0000
4.858000, 94.0000
4.879998, 73.0000
4.903001, 63.0000
4.927000, 82.0000
4.946996, 66.0000
4.969999, 54.0000
4.993002, 75.0000
5.013994, 49.0000
5.034996, 32.0000
5.055998, 57.0000
5.077995, 45.0000
5.101994, 23.0000
5.126003, 34.0000
5.145999, 28.0000
5.169998, 20.0000
5.191996, 34.0000
5.210996, 29.0000
5.236001, 15.0000
5.255996, 29.0000
5.279996, 37.0000
5.298996, 27.0000
5.321999, 30.0000
5.345998, 36.0000
5.365994, 34.0000
5.388001, 51.0000
5.409003, 59.0000
5.433002, 43.0000
5.455995, 51.0000
5.481000, 63.0000
5.521998, 52.0000
5.543000, 62.0000
5.567994, 48.0000
5.590002, 46.0000
5.619000, 59.0000
5.661003, 25.0000
5.702997, 30.0000
5.721997, 21.0000
