0,0.007850872,0
0.1975,0.076925854,0.0125
0.228,0.103104239,0.025
0.2575,0.122768351,0.0375
0.285,0.138867282,0.05
0.3245,0.153877966,0.0625
0.354,0.168393963,0.075
0.3855,0.181691691,0.0875
0.407,0.199885056,0.1
0.4315,0.2124319,0.1125
0.47,0.224503478,0.125
0.5175,0.235739636,0.1375
0.55,0.247423674,0.15
0.5725,0.258248671,0.1625
0.598,0.268860372,0.175
0.6215,0.27920772,0.1875
0.643,0.288971921,0.2
0.6685,0.298823101,0.2125
0.691,0.308483586,0.225
0.7205,0.317493123,0.2375
0.748,0.326253597,0.25
0.7715,0.334720345,0.2625
0.798,0.343600647,0.275
0.8245,0.352183596,0.2875
0.851,0.360845347,0.3
0.8765,0.369202997,0.3125
0.902,0.377985001,0.325
0.9225,0.385721293,0.3375
0.947,0.393882997,0.35
0.9705,0.401727804,0.3625
0.995,0.409609292,0.375
1.0195,0.417924727,0.3875
1.041,0.426318661,0.4
1.0655,0.434020985,0.4125
1.09,0.442534769,0.425
1.1135,0.451129887,0.4375
1.138,0.459353397,0.45
1.1675,0.467241195,0.4625
1.206,0.475166891,0.475
1.2625,0.483169208,0.4875
1.301,0.491210253,0.5
1.3255,0.499329602,0.5125
1.351,0.507448951,0.525
1.3775,0.515647753,0.5375
1.403,0.523886721,0.55
1.4315,0.532166149,0.5625
1.462,0.540089328,0.575
1.4885,0.548091095,0.5875
1.524,0.555690071,0.6
1.5485,0.562920109,0.6125
1.578,0.570671902,0.625
1.6085,0.577527318,0.6375
1.64,0.583970023,0.65
1.6675,0.590445034,0.6625
1.696,0.596985389,0.675
1.7205,0.603558788,0.6875
1.75,0.609284077,0.7
1.7775,0.615465664,0.7125
1.8,0.621249316,0.725
1.8295,0.627525911,0.7375
1.853,0.633834663,0.75
1.8835,0.640175819,0.7625
1.913,0.646109342,0.775
1.9395,0.652516061,0.7875
1.97,0.658955943,0.8
2.0135,0.664054673,0.8125
2.056,0.670527977,0.825
2.0805,0.677482008,0.8375
2.106,0.684472272,0.85
2.1305,0.691047416,0.8625
2.156,0.697168603,0.875
2.1825,0.703289789,0.8875
2.213,0.709934169,0.9
2.2355,0.716613576,0.9125
2.262,0.722368524,0.925
2.2895,0.727657631,0.9375
2.312,0.732974803,0.95
2.3365,0.738320263,0.9625
2.357,0.742693513,0.975
2.3865,0.74709009,0.9875
2.416,0.751486668,1
2.4435,0.755405048,1.0125
2.472,0.759848843,1.025
2.4995,0.763809361,1.0375
2.525,0.76830114,1.05
2.5525,0.772792918,1.0625
2.581,0.777797419,1.075
2.6045,0.782337961,1.0875
2.625,0.786903185,1.1
2.6505,0.791989628,1.1125
2.676,0.797600173,1.125
2.7055,0.802190278,1.1375
2.738,0.80680547,1.15
2.7975,0.811919676,1.1625
2.85,0.817591803,1.175
2.8735,0.823263931,1.1875
2.904,0.828936058,1.2
2.9305,0.834670788,1.2125
